channel,store_code,ean,day,quantity
Retail,S003,ST0022_L,2026-02-18,20
Retail,S004,ST0042_M,2026-02-18,19
Retail,S004,ST0045_M,2026-02-18,7
Retail,S004,ST0010_M,2026-02-18,46
Retail,S004,ST0047_XL,2026-02-18,13
Retail,S004,ST0012_S,2026-02-18,32
Retail,S004,ST0038_M,2026-02-18,44
Retail,S004,ST0033_XL,2026-02-18,5
Retail,S004,ST0036_M,2026-02-18,24
Retail,S004,ST0029_S,2026-02-18,38
Retail,S004,ST0025_M,2026-02-18,30
Retail,S004,ST0013_M,2026-02-18,27
Retail,S004,ST0009_S,2026-02-18,17
Retail,S004,ST0035_M,2026-02-18,19
Retail,S004,ST0034_L,2026-02-18,22
Retail,S004,ST0003_L,2026-02-18,24
Retail,S004,ST0021_M,2026-02-18,39
Retail,S004,ST0026_S,2026-02-18,8
Retail,S004,ST0022_L,2026-02-18,13
Retail,S004,ST0050_M,2026-02-18,14
Retail,S004,ST0038_S,2026-02-18,44
Retail,S005,ST0025_XL,2026-02-18,1
Retail,S005,ST0020_M,2026-02-18,49
Retail,S005,ST0042_M,2026-02-18,10
Retail,S005,ST0046_S,2026-02-18,14
Retail,S005,ST0001_M,2026-02-18,22
Retail,S005,ST0049_M,2026-02-18,26
Retail,S005,ST0031_S,2026-02-18,45
Retail,S005,ST0028_S,2026-02-18,5
Retail,S005,ST0015_XL,2026-02-18,49
Retail,S005,ST0048_S,2026-02-18,8
Retail,S005,ST0012_S,2026-02-18,9
Retail,S005,ST0011_L,2026-02-18,48
Retail,S005,ST0047_M,2026-02-18,4
Retail,S005,ST0021_L,2026-02-18,30
Retail,S005,ST0005_XL,2026-02-18,13
Retail,S005,ST0019_S,2026-02-18,28
Retail,S005,ST0012_XL,2026-02-18,32
Retail,S005,ST0012_M,2026-02-18,39
Retail,S005,ST0035_S,2026-02-18,37
Retail,S005,ST0034_XL,2026-02-18,19
Retail,S006,ST0006_L,2026-02-18,12
Retail,S006,ST0005_M,2026-02-18,19
Retail,S006,ST0011_M,2026-02-18,27
Retail,S006,ST0002_M,2026-02-18,12
Retail,S006,ST0022_XL,2026-02-18,45
Retail,S006,ST0030_S,2026-02-18,7
Retail,S006,ST0043_M,2026-02-18,19
Retail,S006,ST0039_S,2026-02-18,17
Retail,S006,ST0040_S,2026-02-18,1
Retail,S006,ST0032_L,2026-02-18,42
Retail,S006,ST0036_M,2026-02-18,48
Retail,S006,ST0018_L,2026-02-18,23
Retail,S006,ST0035_L,2026-02-18,7
Retail,S006,ST0042_L,2026-02-18,31
Retail,S006,ST0009_S,2026-02-18,24
Retail,S006,ST0038_XL,2026-02-18,28
Retail,S006,ST0042_M,2026-02-18,36
Retail,S006,ST0044_XL,2026-02-18,16
Retail,S006,ST0002_S,2026-02-18,24
Retail,S006,ST0015_M,2026-02-18,2
Retail,S007,ST0034_S,2026-02-18,20
Retail,S007,ST0009_XL,2026-02-18,12
Retail,S007,ST0018_S,2026-02-18,35
Retail,S007,ST0046_L,2026-02-18,35
Retail,S007,ST0016_L,2026-02-18,30
Retail,S007,ST0031_M,2026-02-18,39
Retail,S007,ST0045_XL,2026-02-18,30
Retail,S007,ST0017_S,2026-02-18,15
Retail,S007,ST0008_M,2026-02-18,47
Retail,S007,ST0009_L,2026-02-18,42
Retail,S007,ST0047_XL,2026-02-18,28
Retail,S007,ST0049_XL,2026-02-18,11
Retail,S007,ST0011_XL,2026-02-18,41
Retail,S007,ST0029_L,2026-02-18,11
Retail,S007,ST0015_L,2026-02-18,46
Retail,S007,ST0038_XL,2026-02-18,16
Retail,S007,ST0040_M,2026-02-18,8
Retail,S007,ST0006_XL,2026-02-18,6
Retail,S007,ST0014_M,2026-02-18,11
Retail,S007,ST0011_L,2026-02-18,28
Retail,S008,ST0025_S,2026-02-18,48
Retail,S008,ST0046_S,2026-02-18,30
Retail,S008,ST0005_L,2026-02-18,35
Retail,S008,ST0027_S,2026-02-18,16
Retail,S008,ST0001_S,2026-02-18,47
Retail,S008,ST0011_XL,2026-02-18,19
Retail,S008,ST0026_XL,2026-02-18,42
Retail,S008,ST0019_M,2026-02-18,18
Retail,S008,ST0002_L,2026-02-18,39
Retail,S008,ST0014_S,2026-02-18,22
Retail,S008,ST0004_M,2026-02-18,13
Retail,S008,ST0048_S,2026-02-18,30
Retail,S008,ST0040_XL,2026-02-18,7
Retail,S008,ST0050_XL,2026-02-18,37
Retail,S008,ST0039_L,2026-02-18,18
Retail,S008,ST0021_L,2026-02-18,24
Retail,S008,ST0034_L,2026-02-18,29
Retail,S008,ST0005_S,2026-02-18,29
Retail,S008,ST0022_M,2026-02-18,34
Retail,S008,ST0017_M,2026-02-18,38
Retail,S009,ST0019_M,2026-02-18,6
Retail,S009,ST0007_S,2026-02-18,29
Retail,S009,ST0047_M,2026-02-18,22
Retail,S009,ST0045_M,2026-02-18,37
Retail,S009,ST0026_M,2026-02-18,0
Retail,S009,ST0016_XL,2026-02-18,23
Retail,S009,ST0018_L,2026-02-18,47
Retail,S009,ST0036_S,2026-02-18,33
Retail,S009,ST0031_XL,2026-02-18,23
Retail,S009,ST0040_S,2026-02-18,28
Retail,S009,ST0037_M,2026-02-18,13
Retail,S009,ST0012_S,2026-02-18,25
Retail,S009,ST0002_S,2026-02-18,43
Retail,S009,ST0002_M,2026-02-18,15
Retail,S009,ST0041_L,2026-02-18,28
Retail,S009,ST0021_XL,2026-02-18,28
Retail,S009,ST0005_M,2026-02-18,31
Retail,S009,ST0050_XL,2026-02-18,10
Retail,S009,ST0025_M,2026-02-18,7
Retail,S009,ST0049_L,2026-02-18,42
Retail,S010,ST0049_M,2026-02-18,30
Retail,S010,ST0001_M,2026-02-18,6
Retail,S010,ST0012_M,2026-02-18,2
Retail,S010,ST0013_S,2026-02-18,26
Retail,S010,ST0029_XL,2026-02-18,31
Retail,S010,ST0017_S,2026-02-18,11
Retail,S010,ST0034_L,2026-02-18,11
Retail,S010,ST0050_L,2026-02-18,19
Retail,S010,ST0024_L,2026-02-18,2
Retail,S010,ST0046_S,2026-02-18,4
Retail,S010,ST0041_XL,2026-02-18,39
Retail,S010,ST0001_L,2026-02-18,46
Retail,S010,ST0031_L,2026-02-18,0
Retail,S010,ST0016_S,2026-02-18,10
Retail,S010,ST0024_M,2026-02-18,40
Retail,S010,ST0023_XL,2026-02-18,30
Retail,S010,ST0033_L,2026-02-18,14
Retail,S010,ST0026_L,2026-02-18,1
Retail,S010,ST0028_S,2026-02-18,28
Retail,S010,ST0033_M,2026-02-18,40
Retail,S001,ST0021_L,2026-02-19,35
Retail,S001,ST0031_M,2026-02-19,15
Retail,S001,ST0007_L,2026-02-19,33
Retail,S001,ST0023_L,2026-02-19,13
Retail,S001,ST0002_M,2026-02-19,17
Retail,S001,ST0012_L,2026-02-19,7
Retail,S001,ST0018_L,2026-02-19,17
Retail,S001,ST0016_M,2026-02-19,36
Retail,S001,ST0042_S,2026-02-19,2
Retail,S001,ST0041_M,2026-02-19,7
Retail,S001,ST0036_XL,2026-02-19,37
Retail,S001,ST0032_L,2026-02-19,48
Retail,S001,ST0043_XL,2026-02-19,44
Retail,S001,ST0004_XL,2026-02-19,41
Retail,S001,ST0019_S,2026-02-19,0
Retail,S001,ST0041_S,2026-02-19,12
Retail,S001,ST0043_S,2026-02-19,48
Retail,S001,ST0048_M,2026-02-19,1
Retail,S001,ST0025_XL,2026-02-19,21
Retail,S001,ST0039_L,2026-02-19,24
Retail,S002,ST0046_S,2026-02-19,27
Retail,S002,ST0008_S,2026-02-19,13
Retail,S002,ST0044_L,2026-02-19,10
Retail,S002,ST0038_XL,2026-02-19,49
Retail,S002,ST0037_M,2026-02-19,49
Retail,S002,ST0006_M,2026-02-19,33
Retail,S002,ST0025_S,2026-02-19,6
Retail,S002,ST0040_XL,2026-02-19,22
Retail,S002,ST0001_XL,2026-02-19,19
Retail,S002,ST0041_XL,2026-02-19,49
Retail,S002,ST0016_XL,2026-02-19,13
Retail,S002,ST0041_L,2026-02-19,23
Retail,S002,ST0002_M,2026-02-19,11
Retail,S002,ST0003_XL,2026-02-19,9
Retail,S002,ST0026_XL,2026-02-19,30
Retail,S002,ST0017_L,2026-02-19,32
Retail,S002,ST0049_L,2026-02-19,23
Retail,S002,ST0025_M,2026-02-19,8
Retail,S002,ST0010_XL,2026-02-19,23
Retail,S002,ST0020_L,2026-02-19,25
Retail,S003,ST0022_M,2026-02-19,41
Retail,S003,ST0016_S,2026-02-19,32
Retail,S003,ST0001_M,2026-02-19,0
Retail,S003,ST0043_L,2026-02-19,38
Retail,S003,ST0016_XL,2026-02-19,18
Retail,S003,ST0031_S,2026-02-19,3
Retail,S003,ST0026_XL,2026-02-19,28
Retail,S003,ST0048_L,2026-02-19,28
Retail,S003,ST0042_XL,2026-02-19,7
Retail,S003,ST0021_L,2026-02-19,8
Retail,S003,ST0004_L,2026-02-19,30
Retail,S003,ST0042_S,2026-02-19,42
Retail,S003,ST0009_M,2026-02-19,46
Retail,S003,ST0018_L,2026-02-19,33
Retail,S003,ST0034_S,2026-02-19,43
Retail,S003,ST0050_XL,2026-02-19,7
Retail,S003,ST0036_XL,2026-02-19,34
Retail,S003,ST0025_M,2026-02-19,3
Retail,S003,ST0049_XL,2026-02-19,38
Retail,S003,ST0027_L,2026-02-19,24
Retail,S004,ST0018_L,2026-02-19,18
Retail,S004,ST0018_M,2026-02-19,3
Retail,S004,ST0050_L,2026-02-19,36
Retail,S004,ST0048_S,2026-02-19,30
Retail,S004,ST0040_L,2026-02-19,19
Retail,S004,ST0044_S,2026-02-19,49
Retail,S004,ST0017_S,2026-02-19,4
Retail,S004,ST0024_XL,2026-02-19,7
Retail,S004,ST0049_XL,2026-02-19,26
Retail,S004,ST0003_M,2026-02-19,39
Retail,S004,ST0014_M,2026-02-19,17
Retail,S004,ST0031_M,2026-02-19,9
Retail,S004,ST0048_M,2026-02-19,36
Retail,S004,ST0014_S,2026-02-19,42
Retail,S004,ST0025_L,2026-02-19,22
Retail,S004,ST0003_L,2026-02-19,18
Retail,S004,ST0048_L,2026-02-19,15
Retail,S004,ST0024_M,2026-02-19,35
Retail,S004,ST0038_XL,2026-02-19,11
Retail,S004,ST0039_XL,2026-02-19,13
Retail,S005,ST0044_M,2026-02-19,2
Retail,S005,ST0016_M,2026-02-19,0
Retail,S005,ST0029_S,2026-02-19,23
Retail,S005,ST0006_L,2026-02-19,17
Retail,S005,ST0016_XL,2026-02-19,5
Retail,S005,ST0042_M,2026-02-19,11
Retail,S005,ST0021_XL,2026-02-19,35
Retail,S005,ST0023_L,2026-02-19,19
Retail,S005,ST0039_S,2026-02-19,46
Retail,S005,ST0017_S,2026-02-19,31
Retail,S005,ST0020_XL,2026-02-19,25
Retail,S005,ST0033_XL,2026-02-19,11
Retail,S005,ST0021_M,2026-02-19,2
Retail,S005,ST0031_L,2026-02-19,8
Retail,S005,ST0028_XL,2026-02-19,5
Retail,S005,ST0011_L,2026-02-19,8
Retail,S005,ST0008_S,2026-02-19,27
Retail,S005,ST0037_S,2026-02-19,34
Retail,S005,ST0021_S,2026-02-19,3
Retail,S005,ST0042_S,2026-02-19,12
Retail,S006,ST0016_S,2026-02-19,6
Retail,S006,ST0008_L,2026-02-19,24
Retail,S006,ST0047_M,2026-02-19,24
Retail,S006,ST0012_L,2026-02-19,20
Retail,S006,ST0013_S,2026-02-19,41
Retail,S006,ST0034_S,2026-02-19,21
Retail,S006,ST0023_M,2026-02-19,28
Retail,S006,ST0029_S,2026-02-19,45
Retail,S006,ST0042_L,2026-02-19,0
Retail,S006,ST0041_M,2026-02-19,25
Retail,S006,ST0005_M,2026-02-19,24
Retail,S006,ST0048_S,2026-02-19,42
Retail,S006,ST0008_M,2026-02-19,17
Retail,S006,ST0035_M,2026-02-19,42
Retail,S006,ST0001_XL,2026-02-19,5
Retail,S006,ST0025_XL,2026-02-19,43
Retail,S006,ST0005_S,2026-02-19,1
Retail,S006,ST0030_XL,2026-02-19,12
Retail,S006,ST0007_M,2026-02-19,28
Retail,S006,ST0019_XL,2026-02-19,25
Retail,S007,ST0028_L,2026-02-19,29
Retail,S007,ST0002_S,2026-02-19,29
Retail,S007,ST0021_S,2026-02-19,34
Retail,S007,ST0039_L,2026-02-19,17
Retail,S007,ST0048_S,2026-02-19,4
Retail,S007,ST0043_L,2026-02-19,15
Retail,S007,ST0042_L,2026-02-19,40
Retail,S007,ST0017_XL,2026-02-19,21
Retail,S007,ST0038_S,2026-02-19,26
Retail,S007,ST0045_XL,2026-02-19,32
Retail,S007,ST0046_S,2026-02-19,37
Retail,S007,ST0030_XL,2026-02-19,12
Retail,S007,ST0024_S,2026-02-19,19
Retail,S007,ST0028_S,2026-02-19,15
Retail,S007,ST0041_XL,2026-02-19,31
Retail,S007,ST0023_M,2026-02-19,15
Retail,S007,ST0007_S,2026-02-19,30
Retail,S007,ST0005_XL,2026-02-19,42
Retail,S007,ST0045_L,2026-02-19,15
Retail,S007,ST0002_M,2026-02-19,6
Retail,S008,ST0005_L,2026-02-19,1
Retail,S008,ST0048_M,2026-02-19,11
Retail,S008,ST0027_S,2026-02-19,7
Retail,S008,ST0020_XL,2026-02-19,40
Retail,S008,ST0037_XL,2026-02-19,30
Retail,S008,ST0042_M,2026-02-19,30
Retail,S008,ST0005_M,2026-02-19,46
Retail,S008,ST0001_S,2026-02-19,46
Retail,S008,ST0035_S,2026-02-19,8
Retail,S008,ST0042_S,2026-02-19,17
Retail,S008,ST0036_XL,2026-02-19,29
Retail,S008,ST0024_L,2026-02-19,29
Retail,S008,ST0004_M,2026-02-19,3
Retail,S008,ST0030_XL,2026-02-19,45
Retail,S008,ST0040_L,2026-02-19,30
Retail,S008,ST0025_S,2026-02-19,32
Retail,S008,ST0020_L,2026-02-19,0
Retail,S008,ST0041_L,2026-02-19,18
Retail,S008,ST0003_S,2026-02-19,3
Retail,S008,ST0034_XL,2026-02-19,22
Retail,S009,ST0043_XL,2026-02-19,37
Retail,S009,ST0014_M,2026-02-19,6
Retail,S009,ST0004_S,2026-02-19,32
Retail,S009,ST0041_S,2026-02-19,5
Retail,S009,ST0030_XL,2026-02-19,10
Retail,S009,ST0039_XL,2026-02-19,29
Retail,S009,ST0035_XL,2026-02-19,6
Retail,S009,ST0050_M,2026-02-19,17
Retail,S009,ST0010_M,2026-02-19,28
Retail,S009,ST0037_S,2026-02-19,13
Retail,S009,ST0001_XL,2026-02-19,30
Retail,S009,ST0008_L,2026-02-19,10
Retail,S009,ST0005_M,2026-02-19,32
Retail,S009,ST0019_S,2026-02-19,36
Retail,S009,ST0045_L,2026-02-19,19
Retail,S009,ST0046_M,2026-02-19,33
Retail,S009,ST0020_L,2026-02-19,32
Retail,S009,ST0048_L,2026-02-19,42
Retail,S009,ST0004_M,2026-02-19,7
Retail,S009,ST0002_S,2026-02-19,49
Retail,S010,ST0006_XL,2026-02-19,32
Retail,S010,ST0017_XL,2026-02-19,16
Retail,S010,ST0010_M,2026-02-19,9
Retail,S010,ST0006_S,2026-02-19,41
Retail,S010,ST0015_S,2026-02-19,6
Retail,S010,ST0010_XL,2026-02-19,31
Retail,S010,ST0044_M,2026-02-19,27
Retail,S010,ST0039_XL,2026-02-19,3
Retail,S010,ST0005_M,2026-02-19,16
Retail,S010,ST0001_L,2026-02-19,18
Retail,S010,ST0043_L,2026-02-19,28
Retail,S010,ST0007_L,2026-02-19,4
Retail,S010,ST0046_S,2026-02-19,48
Retail,S010,ST0014_L,2026-02-19,4
Retail,S010,ST0028_M,2026-02-19,30
Retail,S010,ST0027_S,2026-02-19,6
Retail,S010,ST0009_S,2026-02-19,28
Retail,S010,ST0042_XL,2026-02-19,20
Retail,S010,ST0007_M,2026-02-19,34
Retail,S010,ST0034_S,2026-02-19,4
Retail,S001,ST0002_XL,2026-02-20,39
Retail,S001,ST0021_XL,2026-02-20,3
Retail,S001,ST0037_L,2026-02-20,20
Retail,S001,ST0031_L,2026-02-20,29
Retail,S001,ST0022_XL,2026-02-20,22
Retail,S001,ST0006_S,2026-02-20,29
Retail,S001,ST0022_M,2026-02-20,4
Retail,S001,ST0028_L,2026-02-20,8
Retail,S001,ST0016_XL,2026-02-20,40
Retail,S001,ST0040_S,2026-02-20,6
Retail,S001,ST0015_M,2026-02-20,25
Retail,S001,ST0011_S,2026-02-20,1
Retail,S001,ST0038_S,2026-02-20,37
Retail,S001,ST0049_XL,2026-02-20,5
Retail,S001,ST0004_S,2026-02-20,27
Retail,S001,ST0027_XL,2026-02-20,29
Retail,S001,ST0025_S,2026-02-20,43
Retail,S001,ST0015_XL,2026-02-20,25
Retail,S001,ST0031_M,2026-02-20,47
Retail,S001,ST0026_M,2026-02-20,6
Retail,S002,ST0032_XL,2026-02-20,49
Retail,S002,ST0040_XL,2026-02-20,38
Retail,S002,ST0026_S,2026-02-20,32
Retail,S002,ST0007_S,2026-02-20,17
Retail,S002,ST0035_S,2026-02-20,3
Retail,S002,ST0040_S,2026-02-20,37
Retail,S002,ST0005_S,2026-02-20,47
Retail,S002,ST0024_XL,2026-02-20,39
Retail,S002,ST0037_L,2026-02-20,12
Retail,S002,ST0015_S,2026-02-20,35
Retail,S002,ST0037_M,2026-02-20,26
Retail,S002,ST0001_M,2026-02-20,34
Retail,S002,ST0013_L,2026-02-20,43
Retail,S002,ST0016_M,2026-02-20,2
Retail,S002,ST0041_M,2026-02-20,42
Retail,S002,ST0035_M,2026-02-20,38
Retail,S002,ST0041_S,2026-02-20,26
Retail,S002,ST0023_XL,2026-02-20,2
Retail,S002,ST0036_M,2026-02-20,25
Retail,S002,ST0043_L,2026-02-20,5
Retail,S003,ST0038_S,2026-02-20,18
Retail,S003,ST0026_M,2026-02-20,37
Retail,S003,ST0008_M,2026-02-20,1
Retail,S003,ST0025_S,2026-02-20,6
Retail,S003,ST0009_S,2026-02-20,24
Retail,S003,ST0038_M,2026-02-20,12
Retail,S003,ST0043_XL,2026-02-20,4
Retail,S003,ST0033_L,2026-02-20,17
Retail,S003,ST0036_XL,2026-02-20,3
Retail,S003,ST0015_L,2026-02-20,18
Retail,S003,ST0007_M,2026-02-20,24
Retail,S003,ST0050_L,2026-02-20,6
Retail,S003,ST0014_M,2026-02-20,3
Retail,S003,ST0017_S,2026-02-20,22
Retail,S003,ST0047_L,2026-02-20,18
Retail,S003,ST0050_M,2026-02-20,3
Retail,S003,ST0041_S,2026-02-20,41
Retail,S003,ST0004_XL,2026-02-20,20
Retail,S003,ST0015_S,2026-02-20,9
Retail,S003,ST0020_L,2026-02-20,0
Retail,S004,ST0009_XL,2026-02-20,5
Retail,S004,ST0045_L,2026-02-20,39
Retail,S004,ST0014_XL,2026-02-20,39
Retail,S004,ST0029_S,2026-02-20,44
Retail,S004,ST0024_XL,2026-02-20,25
Retail,S004,ST0025_M,2026-02-20,10
Retail,S004,ST0029_L,2026-02-20,35
Retail,S004,ST0031_XL,2026-02-20,47
Retail,S004,ST0026_M,2026-02-20,40
Retail,S004,ST0021_S,2026-02-20,0
Retail,S004,ST0011_M,2026-02-20,5
Retail,S004,ST0022_S,2026-02-20,0
Retail,S004,ST0021_L,2026-02-20,48
Retail,S004,ST0039_L,2026-02-20,18
Retail,S004,ST0036_S,2026-02-20,13
Retail,S004,ST0047_L,2026-02-20,10
Retail,S004,ST0016_S,2026-02-20,3
Retail,S004,ST0004_S,2026-02-20,39
Retail,S004,ST0006_S,2026-02-20,22
Retail,S004,ST0012_M,2026-02-20,29
Retail,S005,ST0018_XL,2026-02-20,4
Retail,S005,ST0048_S,2026-02-20,42
Retail,S005,ST0043_S,2026-02-20,32
Retail,S005,ST0023_M,2026-02-20,30
Retail,S005,ST0032_L,2026-02-20,18
Retail,S005,ST0020_XL,2026-02-20,42
Retail,S005,ST0035_L,2026-02-20,36
Retail,S005,ST0001_XL,2026-02-20,42
Retail,S005,ST0050_XL,2026-02-20,46
Retail,S005,ST0033_L,2026-02-20,41
Retail,S005,ST0031_XL,2026-02-20,6
Retail,S005,ST0032_M,2026-02-20,23
Retail,S005,ST0017_S,2026-02-20,22
Retail,S005,ST0050_M,2026-02-20,43
Retail,S005,ST0014_M,2026-02-20,17
Retail,S005,ST0015_M,2026-02-20,5
Retail,S005,ST0034_M,2026-02-20,5
Retail,S005,ST0003_M,2026-02-20,16
Retail,S005,ST0016_L,2026-02-20,35
Retail,S005,ST0030_L,2026-02-20,14
Retail,S006,ST0025_M,2026-02-20,1
Retail,S006,ST0011_S,2026-02-20,12
Retail,S006,ST0013_S,2026-02-20,26
Retail,S006,ST0008_M,2026-02-20,29
Retail,S006,ST0010_M,2026-02-20,34
Retail,S006,ST0038_XL,2026-02-20,25
Retail,S006,ST0040_L,2026-02-20,34
Retail,S006,ST0020_L,2026-02-20,19
Retail,S006,ST0037_L,2026-02-20,9
Retail,S006,ST0003_XL,2026-02-20,15
Retail,S006,ST0018_S,2026-02-20,44
Retail,S006,ST0001_XL,2026-02-20,3
Retail,S006,ST0021_XL,2026-02-20,16
Retail,S006,ST0010_L,2026-02-20,10
Retail,S006,ST0020_M,2026-02-20,18
Retail,S006,ST0001_L,2026-02-20,32
Retail,S006,ST0002_L,2026-02-20,1
Retail,S006,ST0016_L,2026-02-20,19
Retail,S006,ST0003_M,2026-02-20,22
Retail,S006,ST0046_L,2026-02-20,29
Retail,S007,ST0031_L,2026-02-20,22
Retail,S007,ST0011_XL,2026-02-20,0
Retail,S007,ST0005_XL,2026-02-20,43
Retail,S007,ST0001_S,2026-02-20,19
Retail,S007,ST0042_L,2026-02-20,44
Retail,S007,ST0049_XL,2026-02-20,36
Retail,S007,ST0047_L,2026-02-20,46
Retail,S007,ST0024_M,2026-02-20,20
Retail,S007,ST0013_XL,2026-02-20,13
Retail,S007,ST0029_S,2026-02-20,23
Retail,S007,ST0047_XL,2026-02-20,0
Retail,S007,ST0016_L,2026-02-20,46
Retail,S007,ST0026_S,2026-02-20,15
Retail,S007,ST0010_M,2026-02-20,45
Retail,S007,ST0048_L,2026-02-20,23
Retail,S007,ST0048_M,2026-02-20,46
Retail,S007,ST0023_XL,2026-02-20,38
Retail,S007,ST0033_M,2026-02-20,40
Retail,S007,ST0045_L,2026-02-20,27
Retail,S007,ST0011_M,2026-02-20,38
Retail,S008,ST0027_L,2026-02-20,12
Retail,S008,ST0002_L,2026-02-20,37
Retail,S008,ST0021_S,2026-02-20,6
Retail,S008,ST0002_S,2026-02-20,8
Retail,S008,ST0039_L,2026-02-20,29
Retail,S008,ST0026_XL,2026-02-20,21
Retail,S008,ST0016_S,2026-02-20,35
Retail,S008,ST0044_S,2026-02-20,2
Retail,S008,ST0046_L,2026-02-20,29
Retail,S008,ST0010_M,2026-02-20,15
Retail,S008,ST0036_M,2026-02-20,1
Retail,S008,ST0042_S,2026-02-20,40
Retail,S008,ST0030_M,2026-02-20,46
Retail,S008,ST0001_XL,2026-02-20,28
Retail,S008,ST0035_M,2026-02-20,44
Retail,S008,ST0034_S,2026-02-20,39
Retail,S008,ST0020_S,2026-02-20,9
Retail,S008,ST0010_S,2026-02-20,23
Retail,S008,ST0005_M,2026-02-20,6
Retail,S008,ST0009_L,2026-02-20,11
Retail,S009,ST0001_M,2026-02-20,24
Retail,S009,ST0045_XL,2026-02-20,9
Retail,S009,ST0010_L,2026-02-20,39
Retail,S009,ST0021_M,2026-02-20,10
Retail,S009,ST0042_M,2026-02-20,46
Retail,S009,ST0044_L,2026-02-20,29
Retail,S009,ST0030_XL,2026-02-20,43
Retail,S009,ST0010_XL,2026-02-20,13
Retail,S009,ST0004_M,2026-02-20,38
Retail,S009,ST0039_S,2026-02-20,20
Retail,S009,ST0033_S,2026-02-20,22
Retail,S009,ST0048_XL,2026-02-20,3
Retail,S009,ST0005_S,2026-02-20,5
Retail,S009,ST0011_M,2026-02-20,24
Retail,S009,ST0010_M,2026-02-20,1
Retail,S009,ST0049_M,2026-02-20,32
Retail,S009,ST0039_L,2026-02-20,33
Retail,S009,ST0018_L,2026-02-20,14
Retail,S009,ST0006_M,2026-02-20,16
Retail,S009,ST0028_XL,2026-02-20,47
Retail,S010,ST0047_M,2026-02-20,38
Retail,S010,ST0018_M,2026-02-20,17
Retail,S010,ST0032_L,2026-02-20,30
Retail,S010,ST0013_S,2026-02-20,14
Retail,S010,ST0032_M,2026-02-20,38
Retail,S010,ST0021_L,2026-02-20,19
Retail,S010,ST0008_XL,2026-02-20,27
Retail,S010,ST0018_S,2026-02-20,38
Retail,S010,ST0044_XL,2026-02-20,45
Retail,S010,ST0026_XL,2026-02-20,42
Retail,S010,ST0035_M,2026-02-20,1
Retail,S010,ST0022_L,2026-02-20,34
Retail,S010,ST0042_L,2026-02-20,32
Retail,S010,ST0014_S,2026-02-20,6
Retail,S010,ST0046_XL,2026-02-20,6
Retail,S010,ST0009_L,2026-02-20,19
Retail,S010,ST0050_M,2026-02-20,45
Retail,S010,ST0049_S,2026-02-20,37
Retail,S010,ST0023_M,2026-02-20,46
Retail,S010,ST0041_S,2026-02-20,4
Retail,S001,ST0019_S,2026-02-21,10
Retail,S001,ST0016_S,2026-02-21,35
Retail,S001,ST0044_XL,2026-02-21,34
Retail,S001,ST0012_S,2026-02-21,12
Retail,S001,ST0030_L,2026-02-21,5
Retail,S001,ST0011_L,2026-02-21,42
Retail,S001,ST0020_S,2026-02-21,47
Retail,S001,ST0002_S,2026-02-21,35
Retail,S001,ST0022_S,2026-02-21,2
Retail,S001,ST0017_S,2026-02-21,46
Retail,S001,ST0045_S,2026-02-21,17
Retail,S001,ST0043_M,2026-02-21,4
Retail,S001,ST0014_M,2026-02-21,20
Retail,S001,ST0007_XL,2026-02-21,0
Retail,S001,ST0026_M,2026-02-21,43
Retail,S001,ST0031_L,2026-02-21,42
Retail,S001,ST0039_M,2026-02-21,41
Retail,S001,ST0029_L,2026-02-21,46
Retail,S001,ST0013_S,2026-02-21,18
Retail,S001,ST0019_M,2026-02-21,43
Retail,S002,ST0040_L,2026-02-21,23
Retail,S002,ST0015_M,2026-02-21,43
Retail,S002,ST0022_L,2026-02-21,39
Retail,S002,ST0017_S,2026-02-21,22
Retail,S002,ST0050_XL,2026-02-21,16
Retail,S002,ST0021_XL,2026-02-21,26
Retail,S002,ST0030_M,2026-02-21,11
Retail,S002,ST0025_S,2026-02-21,38
Retail,S002,ST0027_M,2026-02-21,30
Retail,S002,ST0023_S,2026-02-21,29
Retail,S002,ST0009_L,2026-02-21,35
Retail,S002,ST0020_M,2026-02-21,40
Retail,S002,ST0010_M,2026-02-21,42
Retail,S002,ST0046_XL,2026-02-21,19
Retail,S002,ST0036_S,2026-02-21,41
Retail,S002,ST0031_M,2026-02-21,27
Retail,S002,ST0034_L,2026-02-21,31
Retail,S002,ST0002_XL,2026-02-21,33
Retail,S002,ST0030_XL,2026-02-21,10
Retail,S002,ST0044_M,2026-02-21,34
Retail,S003,ST0046_M,2026-02-21,40
Retail,S003,ST0003_S,2026-02-21,6
Retail,S003,ST0022_L,2026-02-21,35
Retail,S003,ST0026_S,2026-02-21,41
Retail,S003,ST0041_L,2026-02-21,44
Retail,S003,ST0008_M,2026-02-21,28
Retail,S003,ST0049_XL,2026-02-21,34
Retail,S003,ST0036_M,2026-02-21,8
Retail,S003,ST0009_S,2026-02-21,27
Retail,S003,ST0019_L,2026-02-21,19
Retail,S003,ST0050_S,2026-02-21,14
Retail,S003,ST0001_M,2026-02-21,13
Retail,S003,ST0016_S,2026-02-21,47
Retail,S003,ST0030_L,2026-02-21,10
Retail,S003,ST0009_L,2026-02-21,5
Retail,S003,ST0033_XL,2026-02-21,7
Retail,S003,ST0031_L,2026-02-21,27
Retail,S003,ST0023_L,2026-02-21,15
Retail,S003,ST0033_S,2026-02-21,39
Retail,S003,ST0044_L,2026-02-21,8
Retail,S004,ST0025_S,2026-02-21,32
